"","X","Hugo_Symbol","Entrez_Gene_Id","Entrez_Gene_ID_0","RefSeq_ID_0","Accession_0","Gene_symbol","SNP","CHR","BP","TCGAsymbolEQMETABRICsymbol","refseqID","MatchingIlluminaProbeId"
"2721",2871,"CAGE1",285782,285782,"NM_205864.2","NM_205864.2","SSR1",285782,6,7334767,FALSE,"NM_205864","ILMN_1745724"
"2722",2872,"CALB1",793,793,"NM_004929.2","NM_004929.2","CALB1",793,8,91140318,TRUE,"NM_004929","ILMN_1760199"
"2723",2873,"CALB2",794,794,"NM_007088.2","NM_007088.2","CALB2",794,16,69981702,TRUE,"NM_007088","ILMN_1748840"
"2724",2874,"CALCA",796,796,"NM_001741.2","NM_001741.2","CALCA",796,11,14950375,TRUE,"NM_001741","ILMN_1807034"
"2725",2875,"CALCB",797,797,"NM_000728.3","NM_000728.3","CALCB",797,11,15056445,TRUE,"NM_000728","ILMN_2109371"
"2726",2876,"CALCOCO1",57658,57658,"NM_020898.1","NM_020898.1","CALCOCO1",57658,12,52391453,TRUE,"NM_020898","ILMN_1774427"
"2727",2877,"CALCOCO2",10241,10241,"NM_005831.3","NM_005831.3","CALCOCO2",10241,17,44296897,TRUE,"NM_005831","ILMN_1755504"
"2728",2878,"CALCRL",10203,10203,"NM_005795.4","NM_005795.4","CALCRL",10203,2,187918387,TRUE,"NM_005795","ILMN_1758281"
"2729",2879,"CALCR",799,799,"NM_001742.2","NM_001742.2","CALCR",799,7,92892231,TRUE,"NM_001742","ILMN_1710219"
"2730",2880,"CALD1",800,800,"NM_033157.2","NM_033157.2","CALD1",800,7,134300646,TRUE,"NM_033157","ILMN_1730487"
"2731",2881,"CALHM1",255022,255022,"NM_001001412.1","NM_001001412.1","CALHM1",255022,10,105203367,TRUE,"NM_001001412","ILMN_1679130"
"2732",2882,"CALHM2",51063,51063,"NM_015916.3","NM_015916.3","FAM26B",51063,10,105196768,FALSE,"NM_015916","ILMN_1766200"
"2733",2883,"CALHM3",119395,119395,"NM_182494.1","NM_182494.1","CALHM3",119395,10,105222735,TRUE,"NM_182494","ILMN_1661022"
"2734",2884,"CALM1",801,801,"NM_006888.3","NM_006888.3","CALM1",801,14,89944075,TRUE,"NM_006888","ILMN_1778242"
"2735",2885,"CALM2",805,805,"NM_001743.3","NM_001743.3","CALM2",805,2,47241055,TRUE,"NM_001743","ILMN_1687858"
"2736",2886,"CALM3",808,808,"NM_005184.2","NM_005184.2","CALM3",808,19,51805744,TRUE,"NM_005184","ILMN_1666385"
"2737",2887,"CALML3",810,810,"NM_005185.2","NM_005185.2","CALML3",810,10,5558061,TRUE,"NM_005185","ILMN_1733333"
"2738",2888,"CALML4",91860,91860,"NM_001031733.2","NM_001031733.2","CALML4",91860,15,66271651,TRUE,"NM_001031733","ILMN_1815707"
"2739",2889,"CALML5",51806,51806,"NM_017422.3","NM_017422.3","CALML5",51806,10,5530877,TRUE,"NM_017422","ILMN_1749118"
"2740",2890,"CALML6",163688,163688,"NM_138705.2","NM_138705.2","CALML6",163688,1,1838342,TRUE,"NM_138705","ILMN_1739162"
"2741",2891,"CALN1",83698,83698,"NM_031468.2","NM_031468.2","CALN1",83698,7,71515028,TRUE,"NM_031468","ILMN_1778121"
"2742",2892,"CALR3",125972,125972,"NM_145046.2","NM_145046.2","DQ894056",125972,19,16454278,FALSE,"NM_145046","ILMN_2167223"
"2743",2893,"CALR",811,811,"NM_004343.2","NM_004343.2","CALR",811,19,12916053,TRUE,"NM_004343","ILMN_1736256"
"2744",2894,"CALU",813,813,"NM_001219.2","NM_001219.2","CALU",813,7,128198450,TRUE,"NM_001219","ILMN_1727194"
"2745",2895,"CALY",50632,50632,"NM_015722.2","NM_015722.2","CALY",50632,10,134988950,TRUE,"NM_015722","ILMN_1771622"
"2746",2896,"CAMK1D",57118,57118,"NM_153498.2","NM_153498.2","CAMK1D",57118,10,12911384,TRUE,"NM_153498","ILMN_1795561"
"2747",2897,"CAMK1G",57172,57172,"NM_020439.2","NM_020439.2","CAMK1G",57172,1,207853623,TRUE,"NM_020439","ILMN_1804339"
"2748",2898,"CAMK1",8536,8536,"NM_003656.3","NM_003656.3","CAMK1",8536,3,9774499,TRUE,"NM_003656","ILMN_2140990"
"2749",2899,"CAMK2A",815,815,"NM_171825.1","NM_171825.1","CAMK2A",815,5,149579540,TRUE,"NM_171825","ILMN_1666445"
"2750",2900,"CAMK2B",816,816,"NM_172078.1","NM_172078.1","CAMK2B",816,7,44226323,TRUE,"NM_172078","ILMN_2376194"
"2751",2901,"CAMK2D",817,817,"NM_001221.2","NM_001221.2","CAMK2D",817,4,114598024,TRUE,"NM_001221","ILMN_1683415"
"2752",2902,"CAMK2G",818,818,"NM_172172.1","NM_172172.1","CAMK2G",818,10,75243038,TRUE,"NM_172172","ILMN_2359601"
"2753",2903,"CAMK2N1",55450,55450,"NM_018584.5","NM_018584.5","CAMK2N1",55450,1,20682734,TRUE,"NM_018584","ILMN_1794863"
"2754",2904,"CAMK2N2",94032,94032,"NM_033259.2","NM_033259.2","CAMK2N2",94032,3,185459979,TRUE,"NM_033259","ILMN_1660633"
"2755",2905,"CAMK4",814,814,"NM_001744.3","NM_001744.3","CAMK4",814,5,110848072,TRUE,"NM_001744","ILMN_1767168"
"2756",2906,"CAMKK1",84254,84254,"NM_172207.2","NM_172207.2","CAMKK1",84254,17,3715249,TRUE,"NM_172207","ILMN_1715372"
"2757",2907,"CAMKK2",10645,10645,"NM_153500.1","NM_153500.1","CAMKK2",10645,12,120167386,TRUE,"NM_153500","ILMN_1743021"
"2758",2908,"CAMKV",79012,79012,"NM_024046.3","NM_024046.3","CAMKV",79012,3,49870496,TRUE,"NM_024046","ILMN_1667381"
"2759",2909,"CAMLG",819,819,"NM_001745.2","NM_001745.2","CAMLG",819,5,134114898,TRUE,"NM_001745","ILMN_1714599"
"2760",2910,"CAMP",820,820,"NM_004345.3","NM_004345.3","CAMP",820,3,48241933,TRUE,"NM_004345","ILMN_1688580"
"2761",2911,"CAMSAP2",23271,23271,"NM_203459.1","NM_203459.1","CAMSAP1L1",23271,1,199096300,FALSE,"NM_203459","ILMN_1792660"
"2762",2912,"CAMSAP1",157922,157922,"NM_015447.1","NM_015447.1","CAMSAP1",157922,9,137841433,TRUE,"NM_015447","ILMN_1811957"
"2763",2913,"CAMTA1",23261,23261,"NM_015215.1","NM_015215.1","CAMTA1",23261,1,7752084,TRUE,"NM_015215","ILMN_1661940"
"2764",2914,"CAMTA2",23125,23125,"NM_015099.2","NM_015099.2","CAMTA2",23125,17,4812322,TRUE,"NM_015099","ILMN_1798867"
"2765",2915,"CAND1",55832,55832,"NM_018448.2","NM_018448.2","CAND1",55832,12,65994017,TRUE,"NM_018448","ILMN_1744647"
"2766",2916,"CAND2",23066,23066,"NM_012298.1","NM_012298.1","CAND2",23066,3,12851151,TRUE,"NM_012298","ILMN_2073592"
"2767",2917,"CANT1",124583,124583,"NM_138793.2","NM_138793.2","CANT1",124583,17,74499690,TRUE,"NM_138793","ILMN_1664012"
"2768",2918,"CANX",821,821,"NM_001024649.1","NM_001024649.1","CANX",821,5,179091118,TRUE,"NM_001024649","ILMN_1762825"
"2769",2919,"CAP1",10487,10487,"NM_006367.2","NM_006367.2","CAP1",10487,1,40310606,TRUE,"NM_006367","ILMN_1797604"
"2770",2920,"CAP2",10486,10486,"NM_006366.2","NM_006366.2","CAP2",10486,6,17665785,TRUE,"NM_006366","ILMN_1691237"
"2771",2921,"CAPG",822,822,"NM_001747.2","NM_001747.2","CAPG",822,2,85478660,TRUE,"NM_001747","ILMN_1655821"
"2772",2922,"CAPN10",11132,11132,"NM_023083.2","NM_023083.2","CAPN10",11132,2,241185003,TRUE,"NM_023083","ILMN_2252186"
"2773",2923,"CAPN11",11131,11131,"NM_007058.2","NM_007058.2","CAPN11",11131,6,44260014,TRUE,"NM_007058","ILMN_1765274"
"2774",2924,"CAPN12",147968,147968,"NM_144691.3","NM_144691.3","CAPN12",147968,19,43913161,TRUE,"NM_144691","ILMN_1787514"
"2775",2925,"CAPN13",92291,92291,"NM_144575.2","NM_144575.2","CAPN13",92291,2,30799241,TRUE,"NM_144575","ILMN_1677108"
"2776",2926,"CAPN14",440854,440854,"XR_017761.1","XR_017761.1","CAPN14",440854,2,31249733,TRUE,"XR_017761","ILMN_1695285"
"2777",2927,"CAPN1",823,823,"NM_005186.2","NM_005186.2","CAPN1",823,11,64735950,TRUE,"NM_005186","ILMN_1705261"
"2778",2928,"CAPN2",824,824,"NM_001748.3","NM_001748.3","CAPN2",824,1,222030214,TRUE,"NM_001748","ILMN_1716057"
"2779",2929,"CAPN3",825,825,"NM_173087.1","NM_173087.1","CAPN3",825,15,40491438,TRUE,"NM_173087","ILMN_1687971"
"2780",2930,"CAPN5",726,726,"NM_004055.4","NM_004055.4","CAPN5",726,11,76514772,TRUE,"NM_004055","ILMN_1737089"
"2781",2932,"CAPN7",23473,23473,"NM_014296.2","NM_014296.2","CAPN7",23473,3,15269330,TRUE,"NM_014296","ILMN_2117642"
"2782",2933,"CAPN8",388743,388743,"XM_943925.1","XM_943925.1","CAPN8",388743,1,221784982,TRUE,"XM_943925","ILMN_1753766"
"2783",2934,"CAPN9",10753,10753,"NM_016452.1","NM_016452.1","CAPN9",10753,1,229004063,TRUE,"NM_016452","ILMN_1731073"
"2784",2935,"CAPNS1",826,826,"NM_001003962.1","NM_001003962.1","CAPNS1",826,19,41332881,TRUE,"NM_001003962","ILMN_2393254"
"2785",2936,"CAPNS2",84290,84290,"NM_032330.1","NM_032330.1","CAPNS2",84290,16,54158925,TRUE,"NM_032330","ILMN_1699809"
"2786",2937,"CAPRIN1",4076,4076,"NM_005898.4","NM_005898.4","CAPRIN1",4076,11,34074784,TRUE,"NM_005898","ILMN_1770676"
"2787",2938,"CAPRIN2",65981,65981,"NM_023925.3","NM_023925.3","CAPRIN2",65981,12,30754575,TRUE,"NM_023925","ILMN_1681118"
"2788",2939,"CAPS2",84698,84698,"NM_032606.2","NM_032606.2","CAPS2",84698,12,73957719,TRUE,"NM_032606","ILMN_1747105"
"2789",2940,"CAPSL",133690,133690,"NM_144647.3","NM_144647.3","CAPSL",133690,5,35974574,TRUE,"NM_144647","ILMN_2359306"
"2790",2941,"CAPS",828,828,"NM_080590.1","NM_080590.1","CAPS",828,19,5866775,TRUE,"NM_080590","ILMN_2286400"
"2791",2942,"CAPZA1",829,829,"NM_006135.2","NM_006135.2","ST7L",829,1,112963863,FALSE,"NM_006135","ILMN_1803742"
"2792",2943,"CAPZA2",830,830,"NM_006136.2","NM_006136.2","CAPZA2",830,7,116346334,TRUE,"NM_006136","ILMN_1768870"
"2793",2944,"CAPZA3",93661,93661,"NM_033328.2","NM_033328.2","CAPZA3",93661,12,18783257,TRUE,"NM_033328","ILMN_2069196"
"2794",2945,"CAPZB",832,832,"NM_004930.2","NM_004930.2","CAPZB",832,1,19538162,TRUE,"NM_004930","ILMN_1798980"
"2795",2946,"CARD10",29775,29775,"NM_014550.3","NM_014550.3","CARD10",29775,22,36216581,TRUE,"NM_014550","ILMN_1743714"
"2796",2947,"CARD11",84433,84433,"NM_032415.2","NM_032415.2","CARD11",84433,7,2912353,TRUE,"NM_032415","ILMN_1721978"
"2797",2948,"CARD14",79092,79092,"NM_052819.1","NM_052819.1","CARD14",79092,17,75787210,TRUE,"NM_052819","ILMN_1671728"
"2798",2949,"CARD16",114769,114769,"NM_052889.2","NM_052889.2","CARD16",114769,11,104419457,TRUE,"NM_052889","ILMN_1726591"
"2799",2950,"CARD17",440068,440068,"NM_001007232.1","NM_001007232.1","CARD17",440068,11,104476458,TRUE,"NM_001007232","ILMN_1707979"
"2800",2951,"CARD18",59082,59082,"NM_021571.2","NM_021571.2","CARD18",59082,11,104514762,TRUE,"NM_021571","ILMN_1692349"
"2801",2952,"CARD6",84674,84674,"NM_032587.2","NM_032587.2","CARD6",84674,5,40890742,TRUE,"NM_032587","ILMN_1779854"
"2802",2953,"CARD8",22900,22900,"NM_014959.1","NM_014959.1","CARD8",22900,19,53403444,TRUE,"NM_014959","ILMN_2192281"
"2803",2954,"CARD9",64170,64170,"NM_052813.3","NM_052813.3","CARD9",64170,9,138378343,TRUE,"NM_052813","ILMN_1712532"
"2804",2955,"CARHSP1",23589,23589,"NM_001042476.1","NM_001042476.1","CARHSP1",23589,16,8856330,TRUE,"NM_001042476","ILMN_1809477"
"2805",2956,"CARKD",55739,55739,"NM_018210.2","NM_018210.2","CARKD",55739,13,110089978,TRUE,"NM_018210","ILMN_1783546"
"2806",2957,"CARM1",10498,10498,"NM_199141.1","NM_199141.1","CARM1",10498,19,10894310,TRUE,"NM_199141","ILMN_1680134"
"2807",2958,"CARNS1",57571,57571,"NM_020811.1","NM_020811.1","ATPGD1",57571,11,66949336,FALSE,"NM_020811","ILMN_1725746"
"2808",2959,"CARS2",79587,79587,"NM_024537.1","NM_024537.1","CARS2",79587,13,110092675,TRUE,"NM_024537","ILMN_1765222"
"2809",2960,"CARS",833,833,"NM_001014438.1","NM_001014438.1","CARS",833,11,2979012,TRUE,"NM_001014438","ILMN_1696066"
"2810",2961,"CARTPT",9607,9607,"NM_004291.2","NM_004291.2","CARTPT",9607,5,1677194,TRUE,"NM_004291","ILMN_1702296"
"2811",2962,"CASC1",55259,55259,"NM_001082972.1","NM_001082972.1","CASC1",55259,12,25152766,TRUE,"NM_001082972","ILMN_1708983"
"2812",2963,"CASC2",255082,255082,"XR_017868.1","XR_017868.1","CASC2",255082,10,119805214,TRUE,"XR_017868","ILMN_1680927"
"2813",2964,"CASC3",22794,22794,"NM_007359.3","NM_007359.3","CASC3",22794,17,35581391,TRUE,"NM_007359","ILMN_1665004"
"2814",2965,"CASC4",113201,113201,"NM_177974.1","NM_177974.1","CASC4",113201,15,42493812,TRUE,"NM_177974","ILMN_2325574"
"2815",2966,"CASC5",57082,57082,"NM_144508.2","NM_144508.2","CASC5",57082,15,38707680,TRUE,"NM_144508","ILMN_1715437"
"2816",2967,"CASD1",64921,64921,"NM_022900.3","NM_022900.3","CASD1",64921,7,94022774,TRUE,"NM_022900","ILMN_2139035"
"2817",2968,"CASKIN1",57524,57524,"NM_020764.2","NM_020764.2","CASKIN1",57524,16,2168619,TRUE,"NM_020764","ILMN_1679039"
"2818",2969,"CASKIN2",57513,57513,"NM_020753.2","NM_020753.2","CASKIN2",57513,17,71008082,TRUE,"NM_020753","ILMN_1768556"
"2819",2970,"CASK",8573,8573,"NM_003688.1","NM_003688.1","CASK",8573,23,41264549,TRUE,"NM_003688","ILMN_1654773"
"2820",2971,"CASP10",843,843,"NM_032977.3","NM_032977.3","CASP10",843,2,201782165,TRUE,"NM_032977","ILMN_1797578"
"2821",2972,"CASP14",23581,23581,"NM_012114.1","NM_012114.1","CASP14",23581,19,15027272,TRUE,"NM_012114","ILMN_1739513"
"2822",2973,"CASP1",834,834,"NM_033292.2","NM_033292.2","CASP1",834,11,104409032,TRUE,"NM_033292","ILMN_2326509"
"2823",2974,"CASP2",835,835,"NM_032983.2","NM_032983.2","CASP2",835,7,142714316,TRUE,"NM_032983","ILMN_2410540"
"2824",2975,"CASP3",836,836,"NM_032991.2","NM_032991.2","CASP3",836,4,185786064,TRUE,"NM_032991","ILMN_2388155"
"2825",2976,"CASP4",837,837,"NM_033307.2","NM_033307.2","CASP4",837,11,104327972,TRUE,"NM_033307","ILMN_1678454"
"2826",2977,"CASP5",838,838,"NM_004347.1","NM_004347.1","CASP5",838,11,104371736,TRUE,"NM_004347","ILMN_1722158"
"2827",2978,"CASP6",839,839,"NM_001226.3","NM_001226.3","CASP6",839,4,110829442,TRUE,"NM_001226","ILMN_2367113"
"2828",2979,"CASP7",840,840,"NM_033338.4","NM_033338.4","CASP7",840,10,115479145,TRUE,"NM_033338","ILMN_2373763"
"2829",2980,"CASP8AP2",9994,9994,"NM_012115.2","NM_012115.2","CASP8AP2",9994,6,90637815,TRUE,"NM_012115","ILMN_1747129"
"2830",2981,"CASP8",841,841,"NM_001080125.1","NM_001080125.1","CASP8",841,2,201845665,TRUE,"NM_001080125","ILMN_1673757"
"2831",2982,"CASP9",842,842,"NM_032996.1","NM_032996.1","CASP9",842,1,15691674,TRUE,"NM_032996","ILMN_1718070"
"2832",2983,"CASQ1",844,844,"NM_001231.3","NM_001231.3","CASQ1",844,1,158437923,TRUE,"NM_001231","ILMN_1813949"
"2833",2984,"CASQ2",845,845,"NM_001232.2","NM_001232.2","CASQ2",845,1,116044561,TRUE,"NM_001232","ILMN_1722329"
"2834",2985,"CASR",846,846,"NM_000388.2","NM_000388.2","CASR",846,3,123487853,TRUE,"NM_000388","ILMN_1767711"
"2835",2986,"CASS4",57091,57091,"NM_020356.2","NM_020356.2","CASS4",57091,20,54466858,TRUE,"NM_020356","ILMN_1678061"
"2836",2987,"CAST",831,831,"NM_173062.1","NM_173062.1","CAST",831,5,96089794,TRUE,"NM_173062","ILMN_1717234"
"2837",2988,"CASZ1",54897,54897,"NM_001079843.1","NM_001079843.1","CASZ1",54897,1,10630555,TRUE,"NM_001079843","ILMN_2256953"
"2838",2989,"CATSPER1",117144,117144,"NM_053054.2","NM_053054.2","CATSPER1",117144,11,65540921,TRUE,"NM_053054","ILMN_1789394"
"2839",2990,"CATSPER2P1",440278,440278,"NR_002318.2","NR_002318.2","CATSPER2P1",440278,15,41823901,TRUE,"NR_002318","ILMN_1794157"
"2840",2991,"CATSPER2",117155,117155,"NM_172097.1","NM_172097.1","CATSPER2",117155,15,41719015,TRUE,"NM_172097","ILMN_2286014"
"2841",2992,"CATSPER3",347732,347732,"NM_178019.1","NM_178019.1","CATSPER3",347732,5,134375191,TRUE,"NM_178019","ILMN_1693961"
"2842",2993,"CATSPER4",378807,378807,"NM_198137.1","NM_198137.1","CATSPER4",378807,1,26400081,TRUE,"NM_198137","ILMN_1740419"
"2843",2994,"CATSPERB",79820,79820,"NM_024764.2","NM_024764.2","CATSPERB",79820,14,91117173,TRUE,"NM_024764","ILMN_1762091"
"2844",2995,"CATSPERG",57828,57828,"NM_021185.3","NM_021185.3","C19orf15",57828,19,43553234,FALSE,"NM_021185","ILMN_1800031"
"2845",2996,"CAT",847,847,"NM_001752.2","NM_001752.2","CAT",847,11,34450017,TRUE,"NM_001752","ILMN_2151739"
"2846",2997,"CAV1",857,857,"NM_001753.3","NM_001753.3","CAV1",857,7,115988076,TRUE,"NM_001753","ILMN_2149226"
"2847",2998,"CAV2",858,858,"NM_001233.3","NM_001233.3","CAV2",858,7,115927700,TRUE,"NM_001233","ILMN_1658835"
"2848",2999,"CAV3",859,859,"NM_033337.1","NM_033337.1","CAV3",859,3,8762622,TRUE,"NM_033337","ILMN_1810532"
"2849",3000,"MICU1",10367,10367,"NM_006077.2","NM_006077.2","CBARA1",10367,10,73797411,FALSE,"NM_006077","ILMN_1807540"
"2850",3001,"CBFA2T2",9139,9139,"NM_005093.3","NM_005093.3","CBFA2T2",9139,20,31701122,TRUE,"NM_005093","ILMN_2331062"
"2851",3002,"CBFA2T3",863,863,"NM_005187.4","NM_005187.4","CBFA2T3",863,16,87469462,TRUE,"NM_005187","ILMN_1771043"
"2852",3003,"CBFB",865,865,"NM_001755.2","NM_001755.2","CBFB",865,16,65691940,TRUE,"NM_001755","ILMN_1766408"
"2853",3004,"CBLB",868,868,"NM_170662.3","NM_170662.3","CBLB",868,3,106860089,TRUE,"NM_170662","ILMN_1685580"
"2854",3005,"CBLC",23624,23624,"NM_012116.2","NM_012116.2","DQ894493",23624,19,49989358,FALSE,"NM_012116","ILMN_1811729"
"2855",3006,"CBLL1",79872,79872,"NM_024814.1","NM_024814.1","CBLL1",79872,7,107187108,TRUE,"NM_024814","ILMN_2073732"
"2856",3007,"CBLN1",869,869,"NM_004352.1","NM_004352.1","CBLN1",869,16,47870229,TRUE,"NM_004352","ILMN_1712461"
"2857",3008,"CBLN2",147381,147381,"NM_182511.2","NM_182511.2","CBLN2",147381,18,68355219,TRUE,"NM_182511","ILMN_1796069"
"2858",3009,"CBLN3",643866,643866,"NM_001039771.2","NM_001039771.2","CBLN3",643866,14,23965656,TRUE,"NM_001039771","ILMN_2053829"
"2859",3010,"CBLN4",140689,140689,"NM_080617.4","NM_080617.4","CBLN4",140689,20,54006263,TRUE,"NM_080617","ILMN_1699768"
"2860",3011,"CBL",867,867,"NM_005188.2","NM_005188.2","CBL",867,11,118683647,TRUE,"NM_005188","ILMN_1716080"
"2861",3012,"CBR1",873,873,"NM_001757.2","NM_001757.2","CBR1",873,21,36366935,TRUE,"NM_001757","ILMN_1809003"
"2862",3013,"CBR3",874,874,"NM_001236.3","NM_001236.3","CBR3",874,21,36440521,TRUE,"NM_001236","ILMN_1652237"
"2863",3014,"CBR4",84869,84869,"NM_032783.3","NM_032783.3","CBR4",84869,4,170145717,TRUE,"NM_032783","ILMN_1813400"
"2864",3015,"CBS",875,875,"NM_000071.1","NM_000071.1","CBS",875,21,43346450,TRUE,"NM_000071","ILMN_1804735"
"2865",3016,"CBWD1",55871,55871,"NM_018491.3","NM_018491.3","CBWD1",55871,9,111508,TRUE,"NM_018491","ILMN_1802907"
"2866",3017,"CBWD2",150472,150472,"NM_172003.2","NM_172003.2","CBWD1",150472,2,113969951,FALSE,"NM_172003","ILMN_1657312"
"2867",3019,"CBWD5",220869,220869,"NM_001024916.2","NM_001024916.2","CBWD1",220869,9,69723027,FALSE,"NM_001024916","ILMN_2150352"
"2868",3020,"CBWD6",644019,644019,"NM_001085457.1","NM_001085457.1","CBWD1",644019,9,165733,FALSE,"NM_001085457","ILMN_1709583"
"2869",3021,"CBX1",10951,10951,"NM_006807.3","NM_006807.3","CBX1",10951,17,43502866,TRUE,"NM_006807","ILMN_1770244"
"2870",3022,"CBX2",84733,84733,"NM_032647.2","NM_032647.2","CBX2",84733,17,75370171,TRUE,"NM_032647","ILMN_1770678"
"2871",3023,"CBX3",11335,11335,"NM_007276.3","NM_007276.3","CBX3",11335,7,26207649,TRUE,"NM_007276","ILMN_1790625"
"2872",3024,"CBX4",8535,8535,"NM_003655.2","NM_003655.2","CBX4",8535,17,75421960,TRUE,"NM_003655","ILMN_1724145"
"2873",3025,"CBX5",23468,23468,"NM_012117.1","NM_012117.1","EU446784",23468,12,52937637,FALSE,"NM_012117","ILMN_1813028"
"2874",3026,"CBX6",23466,23466,"NM_014292.3","NM_014292.3","CBX6",23466,22,37590335,TRUE,"NM_014292","ILMN_1691930"
"2875",3027,"CBX7",23492,23492,"NM_175709.2","NM_175709.2","CBX7",23492,22,37857053,TRUE,"NM_175709","ILMN_1657361"
"2876",3028,"CBX8",57332,57332,"NM_020649.1","NM_020649.1","CBX8",57332,17,75382991,TRUE,"NM_020649","ILMN_1775183"
"2877",3029,"CBY1",25776,25776,"NM_015373.3","NM_015373.3","CBY1",25776,22,37399176,TRUE,"NM_015373","ILMN_1730879"
"2878",3030,"CC2D1A",54862,54862,"NM_017721.3","NM_017721.3","CC2D1A",54862,19,13902541,TRUE,"NM_017721","ILMN_1701127"
"2879",3031,"CC2D1B",200014,200014,"NM_032449.1","NM_032449.1","CC2D1B",200014,1,52589352,TRUE,"NM_032449","ILMN_2149935"
"2880",3032,"CC2D2A",57545,57545,"NM_001080522.1","NM_001080522.1","KIAA1345",57545,4,15210312,FALSE,"NM_001080522","ILMN_2406586"
"2881",3033,"CC2D2B",387707,387707,"NM_001001732.2","NM_001001732.2","CC2D2B",387707,10,97782170,TRUE,"NM_001001732","ILMN_1809342"
"2882",3034,"CCAR1",55749,55749,"NM_018237.2","NM_018237.2","CCAR1",55749,10,70221026,TRUE,"NM_018237","ILMN_1679127"
"2883",3035,"CCBE1",147372,147372,"NM_133459.1","NM_133459.1","CCBE1",147372,18,55252333,TRUE,"NM_133459","ILMN_2122511"
"2884",3036,"CCBL1",883,883,"NM_004059.4","NM_004059.4","CCBL1",883,9,130635290,TRUE,"NM_004059","ILMN_1764096"
"2885",3037,"CCBL2",56267,56267,"NM_001008661.1","NM_001008661.1","DKFZp547N1117",56267,1,89226589,FALSE,"NM_001008661","ILMN_1778371"
"2886",3038,"ACKR2",1238,1238,"NM_001296.3","NM_001296.3","CCBP2",1238,3,42883713,FALSE,"NM_001296","ILMN_1763127"
"2887",3039,"SGF29",112869,112869,"NM_138414.1","NM_138414.1","CCDC101",112869,16,28509659,FALSE,"NM_138414","ILMN_1701477"
"2888",3040,"CCDC102A",92922,92922,"NM_033212.2","NM_033212.2","CCDC102A",92922,16,56103780,TRUE,"NM_033212","ILMN_1796762"
"2889",3041,"CCDC102B",79839,79839,"NM_001093729.1","NM_001093729.1","CCDC102B",79839,18,64873061,TRUE,"NM_001093729","ILMN_1811786"
"2890",3042,"CCDC103",388389,388389,"NM_213607.1","NM_213607.1","CCDC103",388389,17,40336007,TRUE,"NM_213607","ILMN_1791905"
"2891",3043,"CFAP36",112942,112942,"NM_080667.3","NM_080667.3","CCDC104",112942,2,55625001,FALSE,"NM_080667","ILMN_1792456"
"2892",3044,"CCDC105",126402,126402,"NM_173482.1","NM_173482.1","CCDC105",126402,19,14994980,TRUE,"NM_173482","ILMN_1677859"
"2893",3045,"CCDC106",29903,29903,"NM_013301.2","NM_013301.2","CCDC106",29903,19,60856268,TRUE,"NM_013301","ILMN_1682567"
"2894",3046,"CCDC107",203260,203260,"NM_174923.1","NM_174923.1","CCDC107",203260,9,35650632,TRUE,"NM_174923","ILMN_1709630"
"2895",3047,"CFAP65",255101,255101,"NM_194302.2","NM_194302.2","CCDC108",255101,2,219576942,FALSE,"NM_194302","ILMN_1806488"
"2896",3048,"MCU",90550,90550,"NM_138357.1","NM_138357.1","CCDC109A",90550,10,74317185,FALSE,"NM_138357","ILMN_1672759"
"2897",3049,"CCDC109B",55013,55013,"NM_017918.3","NM_017918.3","CCDC109B",55013,4,110825966,TRUE,"NM_017918","ILMN_1801766"
"2898",3050,"CCDC110",256309,256309,"NM_152775.1","NM_152775.1","DQ894745",256309,4,186616302,FALSE,"NM_152775","ILMN_2163206"
"2899",3051,"PRIMPOL",201973,201973,"NM_152683.1","NM_152683.1","CCDC111",201973,4,185840479,FALSE,"NM_152683","ILMN_1716368"
"2900",3052,"CCDC112",153733,153733,"NM_001040440.2","NM_001040440.2","CCDC112",153733,5,114632494,TRUE,"NM_001040440","ILMN_1761101"
"2901",3053,"CCDC113",29070,29070,"NM_014157.2","NM_014157.2","CCDC113",29070,16,56874684,TRUE,"NM_014157","ILMN_1775520"
"2902",3054,"CCDC114",93233,93233,"NM_144577.1","NM_144577.1","CCDC114",93233,19,53491766,TRUE,"NM_144577","ILMN_1658376"
"2903",3055,"CCDC115",84317,84317,"NM_032357.2","NM_032357.2","CCDC115",84317,2,130812703,TRUE,"NM_032357","ILMN_1730347"
"2904",3056,"CCDC116",164592,164592,"NM_152612.2","NM_152612.2","CCDC116",164592,22,20321439,TRUE,"NM_152612","ILMN_1795085"
"2905",3057,"CCDC117",150275,150275,"NM_173510.1","NM_173510.1","CCDC117",150275,22,27515096,TRUE,"NM_173510","ILMN_1809889"
"2906",3058,"CFAP53",220136,220136,"NM_145020.2","NM_145020.2","CCDC11",220136,18,46007902,FALSE,"NM_145020","ILMN_1746949"
"2907",3059,"CCDC120",90060,90060,"NM_033626.2","NM_033626.2","CCDC120",90060,23,48814325,TRUE,"NM_033626","ILMN_1714710"
