"Hugo_Symbol","AgeAssociatedVennSet"
"FBXL22","Breast_TCGA"
"FBXO10","Breast_TCGA"
"FBXO36","Breast_TCGA"
"FBXO41","Breast_TCGA"
"FBXW8","Breast_TCGA"
"FCHO1","Breast_TCGA"
"FCRL5","Breast_TCGA"
"FDPS","Breast_TCGA"
"FEN1","Breast_TCGA"
"FFAR2","Breast_TCGA"
"FGD6","Breast_TCGA"
"FGF1","Breast_TCGA"
"FGF11","Breast_TCGA"
"FIG4","Breast_TCGA"
"FIGF","Breast_TCGA"
"FIGN","Breast_TCGA"
"FIGNL1","Breast_TCGA"
"FIRRE","Breast_TCGA"
"FITM2","Breast_TCGA"
"FKBP7","Breast_TCGA"
"FLNA","Breast_TCGA"
"FMN2","Breast_TCGA"
"FNDC4","Breast_TCGA"
"FOXC2","Breast_TCGA"
"FOXL1","Breast_TCGA"
"FOXP1","Breast_TCGA"
"FOXP2","Breast_TCGA"
"FOXP4","Breast_TCGA"
"FRAT1","Breast_TCGA"
"FREM2","Breast_TCGA"
"FRMD4A","Breast_TCGA"
"FRMD5","Breast_TCGA"
"FRMD8","Breast_TCGA"
"FSD1","Breast_TCGA"
"FSTL4","Breast_TCGA"
"FUNDC1","Breast_TCGA"
"GABRD","Breast_TCGA"
"GALNS","Breast_TCGA"
"GALNT13","Breast_TCGA"
"GALNT3","Breast_TCGA"
"GALNT7","Breast_TCGA"
"GAREM1","Breast_TCGA"
"GATA3-AS1","Breast_TCGA"
"GATS","Breast_TCGA"
"GCLC","Breast_TCGA"
"GCM1","Breast_TCGA"
"GEN1","Breast_TCGA"
"GFAP","Breast_TCGA"
"GFER","Breast_TCGA"
"GFI1","Breast_TCGA"
"GFRA3","Breast_TCGA"
"GIN1","Breast_TCGA"
"GINS1","Breast_TCGA"
"GINS2","Breast_TCGA"
"GIPR","Breast_TCGA"
"GJB1","Breast_TCGA"
"GJB3","Breast_TCGA"
"GJB5","Breast_TCGA"
"GJC1","Breast_TCGA"
"GK","Breast_TCGA"
"GLB1L","Breast_TCGA"
"GLI1","Breast_TCGA"
"GLI2","Breast_TCGA"
"GLIS1","Breast_TCGA"
"GLIS3","Breast_TCGA"
"GLP1R","Breast_TCGA"
"GLRA3","Breast_TCGA"
"GLS","Breast_TCGA"
"GLUD2","Breast_TCGA"
"GLUL","Breast_TCGA"
"GLYATL1","Breast_TCGA"
"GLYCTK","Breast_TCGA"
"GMPPB","Breast_TCGA"
"GNAI1","Breast_TCGA"
"GNAL","Breast_TCGA"
"GNAS","Breast_TCGA"
"GNB4","Breast_TCGA"
"GNG13","Breast_TCGA"
"GNMT","Breast_TCGA"
"GNPTAB","Breast_TCGA"
"GPC6","Breast_TCGA"
"GPR108","Breast_TCGA"
"GPR137B","Breast_TCGA"
"GPR143","Breast_TCGA"
"GPR153","Breast_TCGA"
"GPR155","Breast_TCGA"
"GPR161","Breast_TCGA"
"GPR171","Breast_TCGA"
"GPR173","Breast_TCGA"
"GPR26","Breast_TCGA"
"GPR3","Breast_TCGA"
"GPR37L1","Breast_TCGA"
"GPR39","Breast_TCGA"
"GPR55","Breast_TCGA"
"GPR63","Breast_TCGA"
"GPRASP1","Breast_TCGA"
"GPRC5B","Breast_TCGA"
"GREB1","Breast_TCGA"
"GREM2","Breast_TCGA"
"GRIA1","Breast_TCGA"
"GRIA4","Breast_TCGA"
"GRID1","Breast_TCGA"
"GRIK3","Breast_TCGA"
"GSG2","Breast_TCGA"
"GSTM5","Breast_TCGA"
"GTDC1","Breast_TCGA"
"GTF2H5","Breast_TCGA"
"GUCY1B3","Breast_TCGA"
"GVINP1","Breast_TCGA"
"GXYLT2","Breast_TCGA"
"HACD4","Breast_TCGA"
"HAND2","Breast_TCGA"
"HAP1","Breast_TCGA"
"HAPLN1","Breast_TCGA"
"HAPLN4","Breast_TCGA"
"HAS2","Breast_TCGA"
"HDAC10","Breast_TCGA"
"HDGFRP3","Breast_TCGA"
"HELZ","Breast_TCGA"
"HES2","Breast_TCGA"
"HEXB","Breast_TCGA"
"HEXIM1","Breast_TCGA"
"HEYL","Breast_TCGA"
"HHIPL2","Breast_TCGA"
"HIC1","Breast_TCGA"
"HILS1","Breast_TCGA"
"HINT3","Breast_TCGA"
"HIST1H2AG","Breast_TCGA"
"HIST1H2BO","Breast_TCGA"
"HIST1H3G","Breast_TCGA"
"HIST1H3H","Breast_TCGA"
"HIVEP2","Breast_TCGA"
"HMCN1","Breast_TCGA"
"HMGB1","Breast_TCGA"
"HMGCLL1","Breast_TCGA"
"HNRNPA1L2","Breast_TCGA"
"HNRNPA1P33","Breast_TCGA"
"HNRNPD","Breast_TCGA"
"HNRNPUL1","Breast_TCGA"
"HOMER1","Breast_TCGA"
"HOMER2","Breast_TCGA"
"HOXA3","Breast_TCGA"
"HPSE2","Breast_TCGA"
"HR","Breast_TCGA"
"HRASLS2","Breast_TCGA"
"HS2ST1","Breast_TCGA"
"HSD17B12","Breast_TCGA"
"HTR3A","Breast_TCGA"
"HTR7P1","Breast_TCGA"
"ICAM5","Breast_TCGA"
"ID4","Breast_TCGA"
"IGLON5","Breast_TCGA"
"IGSF10","Breast_TCGA"
"IGSF9B","Breast_TCGA"
"IL11","Breast_TCGA"
"IL12A","Breast_TCGA"
"IL12RB2","Breast_TCGA"
"IL22RA1","Breast_TCGA"
"IL22RA2","Breast_TCGA"
"IL24","Breast_TCGA"
"IL2RG","Breast_TCGA"
"ILVBL","Breast_TCGA"
"INCENP","Breast_TCGA"
"INPP5F","Breast_TCGA"
"IPCEF1","Breast_TCGA"
"IPO5","Breast_TCGA"
"IQCD","Breast_TCGA"
"IQCH","Breast_TCGA"
"IQGAP3","Breast_TCGA"
"IRF4","Breast_TCGA"
"IRS2","Breast_TCGA"
"IRX1","Breast_TCGA"
"ISYNA1","Breast_TCGA"
"ITGA10","Breast_TCGA"
"ITGA9","Breast_TCGA"
"ITGAD","Breast_TCGA"
"ITPRIPL1","Breast_TCGA"
"IVNS1ABP","Breast_TCGA"
"IYD","Breast_TCGA"
"JAK3","Breast_TCGA"
"JPH2","Breast_TCGA"
"JRKL","Breast_TCGA"
"KCNA1","Breast_TCGA"
"KCNA6","Breast_TCGA"
"KCNC3","Breast_TCGA"
"KCND1","Breast_TCGA"
"KCND3","Breast_TCGA"
"KCNE1","Breast_TCGA"
"KCNE5","Breast_TCGA"
"KCNH8","Breast_TCGA"
"KCNJ16","Breast_TCGA"
"KCNK17","Breast_TCGA"
"KCNN3","Breast_TCGA"
"KCNQ3","Breast_TCGA"
"KCNQ4","Breast_TCGA"
"KCTD1","Breast_TCGA"
"KDM1A","Breast_TCGA"
"KDM4A","Breast_TCGA"
"KIAA0101","Breast_TCGA"
"KIAA0754","Breast_TCGA"
"KIAA1024","Breast_TCGA"
"KIAA1257","Breast_TCGA"
"KIAA1456","Breast_TCGA"
"KIAA1549L","Breast_TCGA"
"KIAA1755","Breast_TCGA"
"KIAA1804","Breast_TCGA"
"KIAA2022","Breast_TCGA"
"KIF15","Breast_TCGA"
"KIF20B","Breast_TCGA"
"KIF3A","Breast_TCGA"
"KIF3C","Breast_TCGA"
"KIF9","Breast_TCGA"
"KIRREL","Breast_TCGA"
"KLF7","Breast_TCGA"
"KLHDC7B","Breast_TCGA"
"KLHDC8A","Breast_TCGA"
"KLHL2","Breast_TCGA"
"KLHL41","Breast_TCGA"
"KLK1","Breast_TCGA"
"KLRC1","Breast_TCGA"
"KLRC2","Breast_TCGA"
"KLRK1","Breast_TCGA"
"KSR1","Breast_TCGA"
"L1TD1","Breast_TCGA"
"L3MBTL4","Breast_TCGA"
"LACRT","Breast_TCGA"
"LATS2","Breast_TCGA"
"LCK","Breast_TCGA"
"LDAH","Breast_TCGA"
"LILRA2","Breast_TCGA"
"LIMD1","Breast_TCGA"
"LIMD2","Breast_TCGA"
"LINC00472","Breast_TCGA"
"LINC00482","Breast_TCGA"
"LINGO4","Breast_TCGA"
"LIPH","Breast_TCGA"
"LMAN2","Breast_TCGA"
"LMBRD1","Breast_TCGA"
"LMF1","Breast_TCGA"
"LMNB1","Breast_TCGA"
"LMOD1","Breast_TCGA"
"LOXL2","Breast_TCGA"
"LPAR3","Breast_TCGA"
"LPCAT2","Breast_TCGA"
"LRCH1","Breast_TCGA"
"LRCH2","Breast_TCGA"
"LRP10","Breast_TCGA"
"LRP12","Breast_TCGA"
"LRPAP1","Breast_TCGA"
"LRRC24","Breast_TCGA"
"LRRC29","Breast_TCGA"
"LRRC40","Breast_TCGA"
"LRRC55","Breast_TCGA"
"LRRC59","Breast_TCGA"
"LRRK1","Breast_TCGA"
"LRRTM2","Breast_TCGA"
"LSAMP","Breast_TCGA"
"LSM6","Breast_TCGA"
"LTBP1","Breast_TCGA"
"LY6G6C","Breast_TCGA"
"LY9","Breast_TCGA"
"LYPD1","Breast_TCGA"
"MAB21L1","Breast_TCGA"
"MAGEC2","Breast_TCGA"
"MAGED4B","Breast_TCGA"
"MAGEL2","Breast_TCGA"
"MAGI2","Breast_TCGA"
"MAML2","Breast_TCGA"
"MAP10","Breast_TCGA"
"MAP2K6","Breast_TCGA"
"MAP3K9","Breast_TCGA"
"MAP4K5","Breast_TCGA"
"MAP7D3","Breast_TCGA"
"MAPK4","Breast_TCGA"
"MAPK8","Breast_TCGA"
"MARK1","Breast_TCGA"
"MATN4","Breast_TCGA"
"MB21D1","Breast_TCGA"
"MBIP","Breast_TCGA"
"MBNL3","Breast_TCGA"
"MBTD1","Breast_TCGA"
"MCC","Breast_TCGA"
"MCEE","Breast_TCGA"
"MCM3","Breast_TCGA"
"MCTP2","Breast_TCGA"
"MDFIC","Breast_TCGA"
"MET","Breast_TCGA"
"METTL20","Breast_TCGA"
"MFAP3L","Breast_TCGA"
"MFI2","Breast_TCGA"
"MFSD2B","Breast_TCGA"
"MGAT4A","Breast_TCGA"
"MGP","Breast_TCGA"
"MICAL3","Breast_TCGA"
"MICB","Breast_TCGA"
"MICU3","Breast_TCGA"
"MIEF2","Breast_TCGA"
"MIPOL1","Breast_TCGA"
"MIR4697HG","Breast_TCGA"
"MIR924HG","Breast_TCGA"
"MIRLET7BHG","Breast_TCGA"
"MIS18BP1","Breast_TCGA"
"MKI67","Breast_TCGA"
"MLEC","Breast_TCGA"
"MMP14","Breast_TCGA"
"MMP16","Breast_TCGA"
"MMP19","Breast_TCGA"
"MMP25","Breast_TCGA"
"MMS22L","Breast_TCGA"
"MND1","Breast_TCGA"
"MORN1","Breast_TCGA"
"MPC1","Breast_TCGA"
"MPG","Breast_TCGA"
"MPPED1","Breast_TCGA"
"MRGPRX3","Breast_TCGA"
"MRPL54","Breast_TCGA"
"MRPS28","Breast_TCGA"
"MRVI1","Breast_TCGA"
"MSC","Breast_TCGA"
"MSH2","Breast_TCGA"
"MSH6","Breast_TCGA"
"MSMB","Breast_TCGA"
"MTA2","Breast_TCGA"
"MTMR7","Breast_TCGA"
"MTPAP","Breast_TCGA"
"MTSS1L","Breast_TCGA"
"MUC15","Breast_TCGA"
"MUC5B","Breast_TCGA"
"MUM1L1","Breast_TCGA"
"MUTYH","Breast_TCGA"
"MYH14","Breast_TCGA"
"MYL9","Breast_TCGA"
"MYLK4","Breast_TCGA"
"MYO15A","Breast_TCGA"
"MYO18B","Breast_TCGA"
"MYO1E","Breast_TCGA"
"MYO3A","Breast_TCGA"
"MYRF","Breast_TCGA"
"NACAD","Breast_TCGA"
"NALCN","Breast_TCGA"
"NAP1L5","Breast_TCGA"
"NARFL","Breast_TCGA"
"NASP","Breast_TCGA"
"NAT2","Breast_TCGA"
"NBPF14","Breast_TCGA"
"NBR1","Breast_TCGA"
"NBR2","Breast_TCGA"
"NCAPH","Breast_TCGA"
"NDUFAF6","Breast_TCGA"
"NDUFB1","Breast_TCGA"
"NEAT1","Breast_TCGA"
"NECAB1","Breast_TCGA"
"NEIL3","Breast_TCGA"
"NEK4","Breast_TCGA"
"NELFCD","Breast_TCGA"
"NFATC3","Breast_TCGA"
"NGFR","Breast_TCGA"
"NHLRC4","Breast_TCGA"
"NID1","Breast_TCGA"
"NID2","Breast_TCGA"
"NIM1K","Breast_TCGA"
"NIPAL1","Breast_TCGA"
"NIPAL4","Breast_TCGA"
"NKX2-2","Breast_TCGA"
"NLK","Breast_TCGA"
"NOB1","Breast_TCGA"
"NOL4","Breast_TCGA"
"NOTCH3","Breast_TCGA"
"NPAS3","Breast_TCGA"
"NPM2","Breast_TCGA"
"NPR2","Breast_TCGA"
"NRDC","Breast_TCGA"
"NRG1","Breast_TCGA"
"NRG2","Breast_TCGA"
"NRIP2","Breast_TCGA"
"NRM","Breast_TCGA"
"NRP2","Breast_TCGA"
"NTRK3","Breast_TCGA"
"NUDT13","Breast_TCGA"
"NUDT21","Breast_TCGA"
"NUP107","Breast_TCGA"
"NUP43","Breast_TCGA"
"NUP62","Breast_TCGA"
"OAZ3","Breast_TCGA"
"OCA2","Breast_TCGA"
"OCRL","Breast_TCGA"
"OGFOD1","Breast_TCGA"
"OLFM2","Breast_TCGA"
"ORC1","Breast_TCGA"
"OSBPL9","Breast_TCGA"
"OTX1","Breast_TCGA"
"OVGP1","Breast_TCGA"
"OXCT1","Breast_TCGA"
"P2RY14","Breast_TCGA"
"PABPC3","Breast_TCGA"
"PADI2","Breast_TCGA"
"PAK3","Breast_TCGA"
"PAK7","Breast_TCGA"
"PALM2","Breast_TCGA"
"PALM2-AKAP2","Breast_TCGA"
"PAPPA","Breast_TCGA"
"PARD3","Breast_TCGA"
"PATL1","Breast_TCGA"
"PAX8","Breast_TCGA"
"PCDH1","Breast_TCGA"
"PCDH7","Breast_TCGA"
"PCDH8","Breast_TCGA"
"PCDHGA11","Breast_TCGA"
"PCDHGB4","Breast_TCGA"
"PCDHGB6","Breast_TCGA"
"PCDHGB7","Breast_TCGA"
"PCSK9","Breast_TCGA"
"PCYT1B","Breast_TCGA"
"PDE1B","Breast_TCGA"
"PDE1C","Breast_TCGA"
"PDE4A","Breast_TCGA"
"PDE4DIP","Breast_TCGA"
"PDLIM4","Breast_TCGA"
"PDP1","Breast_TCGA"
"PDZRN3","Breast_TCGA"
"PEAK1","Breast_TCGA"
"PECR","Breast_TCGA"
"PELI2","Breast_TCGA"
"PELI3","Breast_TCGA"
"PEX11G","Breast_TCGA"
"PEX2","Breast_TCGA"
"PEX3","Breast_TCGA"
"PEX5L","Breast_TCGA"
"PFDN4","Breast_TCGA"
"PFKFB1","Breast_TCGA"
"PFKM","Breast_TCGA"
"PGAM2","Breast_TCGA"
"PGGT1B","Breast_TCGA"
"PGPEP1","Breast_TCGA"
"PGS1","Breast_TCGA"
"PHACTR4","Breast_TCGA"
"PHC2","Breast_TCGA"
"PHLDB1","Breast_TCGA"
"PHLPP1","Breast_TCGA"
"PHYHIPL","Breast_TCGA"
"PIANP","Breast_TCGA"
"PIFO","Breast_TCGA"
"PIK3C2G","Breast_TCGA"
"PIK3CA","Breast_TCGA"
"PIWIL4","Breast_TCGA"
"PKHD1L1","Breast_TCGA"
"PLA2G12A","Breast_TCGA"
"PLA2G4A","Breast_TCGA"
"PLAC4","Breast_TCGA"
"PLCB4","Breast_TCGA"
"PLCXD2","Breast_TCGA"
"PLEKHA4","Breast_TCGA"
"PLEKHM3","Breast_TCGA"
"PLK1","Breast_TCGA"
"PLP2","Breast_TCGA"
"PLPPR1","Breast_TCGA"
"PLXDC1","Breast_TCGA"
"PLXNA4","Breast_TCGA"
"PML","Breast_TCGA"
"PNMAL1","Breast_TCGA"
"PNPLA3","Breast_TCGA"
"POLD3","Breast_TCGA"
"POLG","Breast_TCGA"
"POLR3G","Breast_TCGA"
"PPARA","Breast_TCGA"
"PPIB","Breast_TCGA"
"PPM1D","Breast_TCGA"
"PPM1K","Breast_TCGA"
"PPM1L","Breast_TCGA"
"PPP1R12B","Breast_TCGA"
"PPP1R3E","Breast_TCGA"
"PPP3CA","Breast_TCGA"
"PRCP","Breast_TCGA"
"PRIM2","Breast_TCGA"
"PRIMA1","Breast_TCGA"
"PRKAR1B","Breast_TCGA"
"PRKCQ","Breast_TCGA"
"PRKD3","Breast_TCGA"
"PRMT8","Breast_TCGA"
"PROX1","Breast_TCGA"
"PRPF38A","Breast_TCGA"
"PRR15","Breast_TCGA"
"PRR5L","Breast_TCGA"
"PRSS8","Breast_TCGA"
"PTBP2","Breast_TCGA"
"PTCH1","Breast_TCGA"
"PTCH2","Breast_TCGA"
"PTCHD2","Breast_TCGA"
"PTGES","Breast_TCGA"
"PTGFRN","Breast_TCGA"
"PTPN14","Breast_TCGA"
"PTPN22","Breast_TCGA"
"PTPRZ1","Breast_TCGA"
"PTX3","Breast_TCGA"
"PVR","Breast_TCGA"
"PVRL1","Breast_TCGA"
"PXDNL","Breast_TCGA"
"QKI","Breast_TCGA"
"QRFPR","Breast_TCGA"
"QRICH2","Breast_TCGA"
"QSER1","Breast_TCGA"
"R3HDM1","Breast_TCGA"
"RAB27B","Breast_TCGA"
"RAB6B","Breast_TCGA"
"RABAC1","Breast_TCGA"
"RABEP2","Breast_TCGA"
"RABL3","Breast_TCGA"
"RAD51","Breast_TCGA"
"RAET1E","Breast_TCGA"
"RAN","Breast_TCGA"
"RAP1GAP2","Breast_TCGA"
"RAP2B","Breast_TCGA"
"RAPGEFL1","Breast_TCGA"
"RARB","Breast_TCGA"
"RASA3","Breast_TCGA"
"RASAL2","Breast_TCGA"
"RASGEF1C","Breast_TCGA"
"RASGRF1","Breast_TCGA"
"RASGRP3","Breast_TCGA"
"RASL12","Breast_TCGA"
"RASSF9","Breast_TCGA"
"RAVER2","Breast_TCGA"
"RBBP4","Breast_TCGA"
"RBBP7","Breast_TCGA"
"RBL1","Breast_TCGA"
"RBM17","Breast_TCGA"
"RBMS3","Breast_TCGA"
"RCCD1","Breast_TCGA"
"RCN2","Breast_TCGA"
"REC8","Breast_TCGA"
"REM1","Breast_TCGA"
"RGS1","Breast_TCGA"
"RHOF","Breast_TCGA"
"RIBC1","Breast_TCGA"
"RIMBP3","Breast_TCGA"
"RIMS1","Breast_TCGA"
"RIN3","Breast_TCGA"
"RIOK1","Breast_TCGA"
"RLF","Breast_TCGA"
"RLTPR","Breast_TCGA"
"RNASE7","Breast_TCGA"
"RNF122","Breast_TCGA"
"RNF138","Breast_TCGA"
"RNF180","Breast_TCGA"
"RNF212","Breast_TCGA"
"ROBO1","Breast_TCGA"
"ROCK2","Breast_TCGA"
"ROPN1B","Breast_TCGA"
"RP1","Breast_TCGA"
"RPA3","Breast_TCGA"
"RPL27A","Breast_TCGA"
"RPL38","Breast_TCGA"
"RPS19","Breast_TCGA"
"RPS6KA3","Breast_TCGA"
"RPS6KL1","Breast_TCGA"
"RRAGB","Breast_TCGA"
"RRM2","Breast_TCGA"
"RRP1B","Breast_TCGA"
"RSPO3","Breast_TCGA"
"RTKN2","Breast_TCGA"
"RUNX1","Breast_TCGA"
"RUNX2","Breast_TCGA"
"RYR3","Breast_TCGA"
"S100A2","Breast_TCGA"
"S100B","Breast_TCGA"
"S1PR2","Breast_TCGA"
"S1PR5","Breast_TCGA"
"SAAL1","Breast_TCGA"
"SACS","Breast_TCGA"
"SALL1","Breast_TCGA"
"SATB1","Breast_TCGA"
"SCLT1","Breast_TCGA"
"SCML2","Breast_TCGA"
"SCML4","Breast_TCGA"
"SCN4B","Breast_TCGA"
"SCN9A","Breast_TCGA"
"SCUBE1","Breast_TCGA"
"SDPR","Breast_TCGA"
"SEC14L1","Breast_TCGA"
"SEC23A","Breast_TCGA"
"SEMA3D","Breast_TCGA"
"SEMA5A","Breast_TCGA"
"SEMA7A","Breast_TCGA"
"SEPHS2","Breast_TCGA"
"SEPT4","Breast_TCGA"
"SERBP1","Breast_TCGA"
"SETD9","Breast_TCGA"
"SF3A3","Breast_TCGA"
"SFI1","Breast_TCGA"
"SFMBT1","Breast_TCGA"
"SFPQ","Breast_TCGA"
"SFT2D2","Breast_TCGA"
"SGCD","Breast_TCGA"
"SGIP1","Breast_TCGA"
"SGOL1","Breast_TCGA"
"SGOL2","Breast_TCGA"
"SH2D2A","Breast_TCGA"
"SH3BP1","Breast_TCGA"
"SH3BP5","Breast_TCGA"
"SH3TC2","Breast_TCGA"
"SHANK1","Breast_TCGA"
"SHCBP1","Breast_TCGA"
"SHF","Breast_TCGA"
"SHOX2","Breast_TCGA"
"SIAE","Breast_TCGA"
"SIK1","Breast_TCGA"
"SIKE1","Breast_TCGA"
"SIM2","Breast_TCGA"
"SIX3","Breast_TCGA"
"SKA3","Breast_TCGA"
"SKI","Breast_TCGA"
"SLA2","Breast_TCGA"
"SLC12A6","Breast_TCGA"
"SLC12A8","Breast_TCGA"
"SLC13A2","Breast_TCGA"
"SLC16A7","Breast_TCGA"
"SLC17A5","Breast_TCGA"
"SLC17A7","Breast_TCGA"
"SLC17A9","Breast_TCGA"
"SLC1A2","Breast_TCGA"
"SLC22A3","Breast_TCGA"
"SLC23A1","Breast_TCGA"
"SLC24A2","Breast_TCGA"
"SLC24A3","Breast_TCGA"
"SLC25A19","Breast_TCGA"
"SLC25A45","Breast_TCGA"
"SLC25A48","Breast_TCGA"
"SLC25A53","Breast_TCGA"
"SLC26A1","Breast_TCGA"
"SLC26A7","Breast_TCGA"
"SLC27A6","Breast_TCGA"
"SLC30A2","Breast_TCGA"
"SLC34A2","Breast_TCGA"
"SLC35A1","Breast_TCGA"
"SLC35B4","Breast_TCGA"
"SLC35F3","Breast_TCGA"
"SLC35G1","Breast_TCGA"
"SLC36A1","Breast_TCGA"
"SLC36A4","Breast_TCGA"
"SLC37A2","Breast_TCGA"
"SLC38A4","Breast_TCGA"
"SLC38A5","Breast_TCGA"
"SLC44A5","Breast_TCGA"
"SLC46A1","Breast_TCGA"
"SLC46A2","Breast_TCGA"
"SLC4A10","Breast_TCGA"
"SLC4A3","Breast_TCGA"
"SLC5A3","Breast_TCGA"
"SLC6A11","Breast_TCGA"
"SLC6A12","Breast_TCGA"
"SLC7A13","Breast_TCGA"
"SLC7A3","Breast_TCGA"
"SLC9A3R2","Breast_TCGA"
"SLC9B2","Breast_TCGA"
"SLCO1A2","Breast_TCGA"
"SLCO5A1","Breast_TCGA"
"SLFN13","Breast_TCGA"
"SLFN5","Breast_TCGA"
"SMAD2","Breast_TCGA"
"SMAD9","Breast_TCGA"
"SMC1A","Breast_TCGA"
"SMC6","Breast_TCGA"
"SMDT1","Breast_TCGA"
"SMIM10","Breast_TCGA"
"SMIM10L2A","Breast_TCGA"
"SMIM10L2B","Breast_TCGA"
"SMIM13","Breast_TCGA"
"SMIM4","Breast_TCGA"
"SMIM7","Breast_TCGA"
"SMPD1","Breast_TCGA"
"SMPD2","Breast_TCGA"
"SMTNL2","Breast_TCGA"
"SMURF2","Breast_TCGA"
"SNAI1","Breast_TCGA"
"SNX22","Breast_TCGA"
"SNX32","Breast_TCGA"
"SOCS3","Breast_TCGA"
"SOGA3","Breast_TCGA"
"SORBS2","Breast_TCGA"
"SOS1","Breast_TCGA"
"SOWAHB","Breast_TCGA"
"SOX7","Breast_TCGA"
"SP5","Breast_TCGA"
"SPAG1","Breast_TCGA"
"SPATA17","Breast_TCGA"
"SPDL1","Breast_TCGA"
"SPEF2","Breast_TCGA"
"SPHKAP","Breast_TCGA"
"SPIN2B","Breast_TCGA"
"SPINK8","Breast_TCGA"
"SPOPL","Breast_TCGA"
"SPSB4","Breast_TCGA"
"SQRDL","Breast_TCGA"
"SRA1","Breast_TCGA"
"SRCIN1","Breast_TCGA"
"SRMS","Breast_TCGA"
"SRSF12","Breast_TCGA"
"SRSF4","Breast_TCGA"
"SRXN1","Breast_TCGA"
"SSBP3","Breast_TCGA"
"SSRP1","Breast_TCGA"
"SSX2IP","Breast_TCGA"
"ST3GAL2","Breast_TCGA"
"ST6GAL2","Breast_TCGA"
"ST8SIA2","Breast_TCGA"
"STAC","Breast_TCGA"
"STAP1","Breast_TCGA"
"STARD4","Breast_TCGA"
"STBD1","Breast_TCGA"
"STON1","Breast_TCGA"
"STYK1","Breast_TCGA"
"SULF1","Breast_TCGA"
"SULT4A1","Breast_TCGA"
"SUPT3H","Breast_TCGA"
"SUV39H2","Breast_TCGA"
"SV2A","Breast_TCGA"
"SVOPL","Breast_TCGA"
"SYN2","Breast_TCGA"
"SYNE1","Breast_TCGA"
"SYNE2","Breast_TCGA"
"SYNPO","Breast_TCGA"
"SYNPO2","Breast_TCGA"
"SYT8","Breast_TCGA"
"SYTL3","Breast_TCGA"
"TAB3","Breast_TCGA"
"TACR1","Breast_TCGA"
"TAF11","Breast_TCGA"
"TAF1C","Breast_TCGA"
"TAF4B","Breast_TCGA"
"TAF9B","Breast_TCGA"
"TAGAP","Breast_TCGA"
"TBC1D1","Breast_TCGA"
"TBX15","Breast_TCGA"
"TBX18","Breast_TCGA"
"TBX19","Breast_TCGA"
"TBX6","Breast_TCGA"
"TCAF2","Breast_TCGA"
"TCEAL6","Breast_TCGA"
"TCEB2","Breast_TCGA"
"TCF4","Breast_TCGA"
"TCF7","Breast_TCGA"
"TCL1A","Breast_TCGA"
"TCN1","Breast_TCGA"
"TCTN2","Breast_TCGA"
"TEAD1","Breast_TCGA"
"TEF","Breast_TCGA"
"TEKT3","Breast_TCGA"
"TENM2","Breast_TCGA"
"TESPA1","Breast_TCGA"
"TEX30","Breast_TCGA"
"TGFB1I1","Breast_TCGA"
"TGIF2","Breast_TCGA"
"THAP2","Breast_TCGA"
"THNSL1","Breast_TCGA"
"THPO","Breast_TCGA"
"THSD7B","Breast_TCGA"
"THTPA","Breast_TCGA"
"TIGD6","Breast_TCGA"
"TINCR","Breast_TCGA"
"TIPIN","Breast_TCGA"
"TLDC1","Breast_TCGA"
"TLK2","Breast_TCGA"
"TMCC2","Breast_TCGA"
"TMED3","Breast_TCGA"
"TMEFF1","Breast_TCGA"
"TMEM100","Breast_TCGA"
"TMEM107","Breast_TCGA"
"TMEM110","Breast_TCGA"
"TMEM116","Breast_TCGA"
"TMEM117","Breast_TCGA"
"TMEM121","Breast_TCGA"
"TMEM129","Breast_TCGA"
"TMEM130","Breast_TCGA"
"TMEM133","Breast_TCGA"
"TMEM135","Breast_TCGA"
"TMEM141","Breast_TCGA"
"TMEM156","Breast_TCGA"
"TMEM161B","Breast_TCGA"
"TMEM164","Breast_TCGA"
"TMEM184A","Breast_TCGA"
"TMEM187","Breast_TCGA"
"TMEM200C","Breast_TCGA"
"TMEM206","Breast_TCGA"
"TMEM218","Breast_TCGA"
"TMEM246","Breast_TCGA"
"TMEM25","Breast_TCGA"
"TMEM35","Breast_TCGA"
"TMEM45B","Breast_TCGA"
"TMEM59L","Breast_TCGA"
"TMEM65","Breast_TCGA"
"TMEM8B","Breast_TCGA"
"TMOD2","Breast_TCGA"
"TMPO","Breast_TCGA"
"TMTC1","Breast_TCGA"
"TMTC4","Breast_TCGA"
"TMX3","Breast_TCGA"
"TNFSF11","Breast_TCGA"
"TNK1","Breast_TCGA"
"TNS4","Breast_TCGA"
"TOM1L2","Breast_TCGA"
"TOP2A","Breast_TCGA"
"TOX","Breast_TCGA"
"TP53AIP1","Breast_TCGA"
"TPCN1","Breast_TCGA"
"TRAM1L1","Breast_TCGA"
"TRDMT1","Breast_TCGA"
"TRH","Breast_TCGA"
"TRIM16","Breast_TCGA"
"TRIM24","Breast_TCGA"
"TRIM59","Breast_TCGA"
"TRIM65","Breast_TCGA"
"TRIM69","Breast_TCGA"
"TRIT1","Breast_TCGA"
"TRPC1","Breast_TCGA"
"TSLP","Breast_TCGA"
"TSPAN18","Breast_TCGA"
"TSPAN2","Breast_TCGA"
"TSR2","Breast_TCGA"
"TTC12","Breast_TCGA"
"TTC16","Breast_TCGA"
"TTC23L","Breast_TCGA"
"TTC36","Breast_TCGA"
"TTC7A","Breast_TCGA"
"TTC7B","Breast_TCGA"
